Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.46142095774412156,0.08140372335910798,tensor(0.2261),2640.814952392578,2239.4846964111325,0.38227899046242236,0.35611222247779367,0.15192911770611187
5,0.029086571047082545,0.028891372866928576,tensor(0.1159),2640.814952392578,2416.9930384521485,0.38227899046242236,0.36315334357321255,0.08470567341061468
10,0.02845274843275547,0.028297830373048782,tensor(0.1142),2640.8149523925777,2404.5894809570314,0.38227899046242236,0.36513020113855604,0.08944015285226427
15,0.02811173126101494,0.02796874213963747,tensor(0.1136),2640.8149523925777,2420.7110559082034,0.38227899046242236,0.36750447630137206,0.08333313920955769
20,0.02787139853462577,0.027743159234523772,tensor(0.1132),2640.814952392578,2430.4746403808595,0.3822789904624223,0.3685819502323866,0.07962577519650742
25,0.027688738796859978,0.027572594955563544,tensor(0.1130),2640.814952392578,2506.7767956542966,0.3822789904624223,0.3720918979197741,0.0507560678439169
30,0.02751087173819542,0.027383464761078356,tensor(0.1124),2640.8149523925777,2564.6103502197266,0.3822789904624224,0.3773285349011421,0.02884528771079663
35,0.02720649391412735,0.027054982259869576,tensor(0.1132),2640.814952392578,2587.659008422852,0.38227899046242236,0.39204712155461313,0.020108282684221428
40,0.026944645307958127,0.026825959235429762,tensor(0.1125),2640.8149523925777,2581.9768162841797,0.3822789904624223,0.39572186789661645,0.022255142067053976
45,0.026844407618045806,0.026716921105980874,tensor(0.1122),2640.814952392578,2580.091499267578,0.38227899046242236,0.39647396781295535,0.022939173888805897
50,0.02678124657832086,0.02664890866726637,tensor(0.1118),2640.814952392578,2585.4293745117184,0.38227899046242236,0.39756307978928085,0.020900504251517828
55,0.02673366144299507,0.026604020036756992,tensor(0.1110),2640.8149523925786,2593.970175537109,0.38227899046242236,0.3983006316795945,0.01768207778138155
60,0.026681754272431135,0.02655319683253765,tensor(0.1116),2640.8149523925777,2590.02658959961,0.3822789904624223,0.3991492588669061,0.01922351721972475
65,0.026664042752236126,0.026518362946808337,tensor(0.1118),2640.814952392578,2583.8857977294924,0.38227899046242236,0.3987532900571823,0.02153661564278356
70,0.026614599442109466,0.026483989134430886,tensor(0.1115),2640.814952392578,2586.795273925781,0.38227899046242236,0.3992491895034909,0.020381906358342746
75,0.02659307261928916,0.026461480371654033,tensor(0.1110),2640.8149523925777,2589.1245357666016,0.3822789904624223,0.39960995592176907,0.019561583308709826
80,0.026568503491580485,0.026431476324796678,tensor(0.1109),2640.8149523925777,2592.787687011719,0.38227899046242236,0.4002744375988841,0.018155969978551862
85,0.026549714710563423,0.026425033435225488,tensor(0.1109),2640.8149523925786,2584.6453081054688,0.38227899046242236,0.4005940847918391,0.021242686336943803
90,0.02653615307062864,0.026399105414748193,tensor(0.1107),2640.8149523925777,2590.6598052978516,0.38227899046242236,0.40077750768512493,0.01899288825470547
95,0.026519982796162366,0.02639097273349762,tensor(0.1115),2640.8149523925786,2584.4747633056645,0.38227899046242236,0.400362514398992,0.021313904471831433
100,0.02651005396619439,0.026367549784481525,tensor(0.1106),2640.8149523925777,2590.3544864501955,0.3822789904624223,0.40046578023582696,0.0190552821764915
