Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.4424394927918911,0.1346634402871132,tensor(0.3009),2222.146147583008,1664.3441175537112,0.4450965487658978,0.372856021463871,0.25101012555944147
5,0.047930449899286034,0.0469638753682375,tensor(0.1560),2222.146147583008,1951.2452740478518,0.4450965487658978,0.41176763933897015,0.12190585959715591
10,0.04458298245444894,0.044522813707590106,tensor(0.1513),2222.146147583008,2045.258278564453,0.4450965487658977,0.41929304568469516,0.07960192974576526
15,0.043967624008655545,0.04396674707531929,tensor(0.1501),2222.1461475830074,2054.6834173583984,0.4450965487658977,0.4220605319514871,0.07537010880059898
20,0.043565976340323685,0.04358365051448345,tensor(0.1494),2222.1461475830083,2056.6907526855466,0.44509654876589766,0.42417145033180714,0.07445082026907655
25,0.043305646255612375,0.04332856647670269,tensor(0.1486),2222.146147583008,2059.7740689697266,0.4450965487658977,0.4256220588609576,0.07305547153946894
30,0.04310873541980982,0.04313824884593487,tensor(0.1485),2222.146147583008,2059.5802760009765,0.4450965487658977,0.42651796960085625,0.07311222181779797
35,0.0429450836032629,0.042970306053757665,tensor(0.1475),2222.146147583008,2062.7919023437503,0.4450965487658978,0.42741845788806676,0.07168354546942132
40,0.042786842584609984,0.04283788427710533,tensor(0.1469),2222.1461475830083,2065.4144683837894,0.4450965487658977,0.428558855459094,0.07052865066507724
45,0.04266938790678978,0.042752931639552114,tensor(0.1465),2222.146147583008,2066.6871031494143,0.4450965487658977,0.4287154466807842,0.06995046710524164
50,0.04256569854915142,0.042608756199479104,tensor(0.1466),2222.146147583008,2066.1994057617185,0.4450965487658977,0.4293507031798363,0.07016349474228596
55,0.04249368887394667,0.04254789985716343,tensor(0.1464),2222.1461475830074,2065.991738037109,0.4450965487658978,0.42980233303457505,0.07025539442813827
60,0.04241987597197294,0.04248091131448746,tensor(0.1465),2222.146147583008,2062.4664139404294,0.4450965487658977,0.42994579911977054,0.07185813814300569
65,0.04236115152016282,0.0424212709069252,tensor(0.1461),2222.1461475830083,2064.315186767578,0.4450965487658978,0.43051969096064563,0.07102697063970849
70,0.04231399521231651,0.04236709102988243,tensor(0.1464),2222.146147583008,2065.548612792969,0.4450965487658977,0.43083328664302833,0.07045542014423338
75,0.04228089423850179,0.04233618825674057,tensor(0.1460),2222.1461475830083,2065.536716308594,0.4450965487658977,0.4314911390766502,0.0704725903468051
80,0.042258843313902617,0.04230211637914181,tensor(0.1459),2222.146147583008,2066.901328857422,0.4450965487658977,0.4315917754694819,0.06986964850161613
85,0.04222853938117623,0.04227665551006794,tensor(0.1461),2222.146147583008,2064.9678590087888,0.4450965487658978,0.43118920177966347,0.07072884270135596
90,0.04220717381685972,0.042270734533667566,tensor(0.1456),2222.146147583008,2067.0980540771484,0.4450965487658978,0.4324793665781617,0.06976885238688985
95,0.04219005713239312,0.042249099165201184,tensor(0.1459),2222.146147583008,2064.461556518555,0.4450965487658977,0.4319201201722026,0.07094835453436468
100,0.04216991364955902,0.042232460156083104,tensor(0.1455),2222.1461475830083,2067.7407536621095,0.4450965487658977,0.43226816843450067,0.06947378131576357
