Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.6719517827033996,0.1394227549433708,tensor(0.2592),978.5283376464843,633.7928825378418,0.5264333298355341,0.46156187036633495,0.35212773347226334
5,0.04993654964491725,0.04950834959745407,tensor(0.1616),978.5283376464844,905.3769595642091,0.5264333298355341,0.5193580109477043,0.07444812213439413
10,0.04364868672564626,0.0442854717373848,tensor(0.1537),978.5283376464844,914.6578666381836,0.5264333298355341,0.521902670443058,0.06522711576351994
15,0.04182646088302135,0.04246913157403469,tensor(0.1511),978.5283376464844,916.2188902893067,0.526433329835534,0.5233909916430711,0.0635740030165203
20,0.041052122972905634,0.04164261072874069,tensor(0.1498),978.5283376464846,917.4693345947264,0.5264333298355341,0.5240505071878433,0.06226593272446852
25,0.040608651377260684,0.041136423125863075,tensor(0.1492),978.5283376464844,916.5008105468751,0.5264333298355341,0.5242168875932693,0.06328110501784759
30,0.040262465551495555,0.04077316224575043,tensor(0.1490),978.5283376464846,914.7705070800779,0.526433329835534,0.5236745567917824,0.06513847742904619
35,0.04003937924280763,0.040512993931770325,tensor(0.1480),978.5283376464844,916.7765779418945,0.5264333298355341,0.5227170337736606,0.06305602590875369
40,0.039857661444693805,0.040337541699409486,tensor(0.1478),978.5283376464844,915.9338912963867,0.5264333298355341,0.5227563981860877,0.0638691847549989
45,0.0397398991510272,0.04019397795200348,tensor(0.1473),978.5283376464844,916.6348671875,0.5264333298355341,0.5225766825973988,0.06321333260410088
50,0.039643828943371776,0.040073813125491145,tensor(0.1473),978.5283376464844,916.4770772094728,0.5264333298355341,0.522707365617156,0.0633079852232907
55,0.03958175582811237,0.03999753221869469,tensor(0.1474),978.5283376464843,916.0126458129882,0.5264333298355341,0.5228367164731027,0.06385927595753044
60,0.0395138954743743,0.03993794806301594,tensor(0.1472),978.5283376464844,916.8392738037107,0.526433329835534,0.5227580617517233,0.06302364961596367
65,0.03947567055001855,0.0398921899497509,tensor(0.1470),978.5283376464843,915.6163544311523,0.5264333298355341,0.5227566368877887,0.0642157817685202
70,0.03942080829292536,0.039840378984808925,tensor(0.1468),978.5283376464844,915.9577930297852,0.5264333298355341,0.5227664461135865,0.06392314709456856
75,0.03936369065195322,0.039787936583161355,tensor(0.1466),978.5283376464844,917.1183402709961,0.5264333298355341,0.5228454393744468,0.06259539287287738
80,0.03932317765429616,0.03974506184458733,tensor(0.1471),978.5283376464843,914.730649963379,0.526433329835534,0.5231780542135238,0.0650860132189616
85,0.03928006310015917,0.03970438614487648,tensor(0.1470),978.5283376464843,914.883328857422,0.5264333298355341,0.5232671009302139,0.0648693086558288
90,0.039247633516788484,0.039670707657933235,tensor(0.1468),978.5283376464844,915.0348171997072,0.5264333298355341,0.5230076040178538,0.06483088363541714
95,0.03922528037801385,0.03965583741664887,tensor(0.1469),978.5283376464843,914.8872637939452,0.5264333298355341,0.5228870650082826,0.06486074938459309
100,0.039183429162949326,0.039617884531617166,tensor(0.1463),978.5283376464844,917.326144104004,0.5264333298355341,0.5226246366053818,0.062231296506666235
