Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.01830767463478777,0.022189420834183692,tensor(0.1072),2642.762169433594,1301.738630737305,0.3466779659315944,0.11476153502613307,0.507440521201607
5,0.0056037859577271676,0.005759576428681612,tensor(0.0456),2642.762169433594,2557.560323242187,0.3466779659315944,0.31242799837887286,0.03223484839815209
10,0.005340435542166233,0.00547805093228817,tensor(0.0444),2642.762169433594,2568.8697868652343,0.3466779659315944,0.32147858707606797,0.02790699787147082
15,0.005200732147528066,0.005321070924401284,tensor(0.0432),2642.762169433594,2591.442472167969,0.3466779659315944,0.32937817883491516,0.019413127669415612
20,0.005124815480990542,0.005238200910389424,tensor(0.0428),2642.762169433594,2595.541579589844,0.3466779659315944,0.3341216020435095,0.017849666224245782
25,0.0050772378531595075,0.005193368531763554,tensor(0.0425),2642.7621694335935,2603.2192443847653,0.3466779659315944,0.3373502453565597,0.014953663383866542
30,0.005047206911775801,0.005158844124525786,tensor(0.0428),2642.762169433594,2598.4454104003903,0.34667796593159433,0.3373497774004936,0.016761286019900346
35,0.0050257108277744714,0.005129200965166092,tensor(0.0421),2642.7621694335935,2605.0571918945307,0.3466779659315944,0.3387556110620499,0.014256796589800164
40,0.005007339196486605,0.005109631456434727,tensor(0.0423),2642.762169433594,2601.006965820313,0.34667796593159433,0.3385992353707552,0.01578127738183727
45,0.004995792824774981,0.005096944514662027,tensor(0.0422),2642.7621694335935,2604.270391113281,0.3466779659315944,0.33895542359352115,0.014532779018849844
50,0.004986327865885364,0.005087369121611118,tensor(0.0425),2642.7621694335935,2597.1531584472655,0.3466779659315944,0.3380154767483473,0.017258069483200664
55,0.004979710891428921,0.005077206902205944,tensor(0.0422),2642.762169433594,2601.656489990234,0.34667796593159433,0.33832797162234785,0.01553674535777971
60,0.0049760089048908815,0.005077293701469898,tensor(0.0426),2642.7621694335935,2593.5757724609375,0.3466779659315944,0.3378023373931647,0.018604759903424205
65,0.004970835759821865,0.005068068765103817,tensor(0.0423),2642.7621694335935,2600.1022995605467,0.3466779659315944,0.33787866818904877,0.016136821821116372
70,0.004968159418139193,0.005068859271705151,tensor(0.0420),2642.762169433594,2601.544483154297,0.3466779659315944,0.3385793815553189,0.015587071993240362
75,0.004966861288994551,0.00506585156545043,tensor(0.0421),2642.762169433594,2600.9934750976563,0.3466779659315944,0.33841007180511956,0.01579716940265994
80,0.004966569898857011,0.005064415838569402,tensor(0.0425),2642.762169433594,2594.6526604003907,0.3466779659315944,0.3374341577738524,0.018198551144259587
85,0.004965376874638929,0.005061642173677683,tensor(0.0423),2642.762169433594,2598.619485107422,0.3466779659315944,0.33776927223801617,0.016703360850175316
90,0.004966195207089186,0.005062467884272337,tensor(0.0424),2642.7621694335935,2600.2629433593747,0.34667796593159433,0.33697346112132076,0.01607656321353441
95,0.004967087527943982,0.005063796322792769,tensor(0.0425),2642.762169433594,2595.953293945312,0.3466779659315944,0.3367206819951534,0.017708829209395982
100,0.004966585886561208,0.005063553992658854,tensor(0.0423),2642.762169433594,2597.338628662109,0.34667796593159433,0.3370245971083642,0.017172881757708296
