Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.010189509164128039,0.014714078046381474,tensor(0.0843),2544.9814985351563,2323.0469140625,0.3425728203505277,0.2572105523794889,0.08723262516795224
5,0.0071859151642355654,0.006988987885415554,tensor(0.0530),2544.9814985351563,2492.509862548828,0.3425728203505277,0.3244137852936983,0.0205944132975302
10,0.0069933092221617695,0.006768331769853831,tensor(0.0522),2544.9814985351563,2507.009844970703,0.3425728203505278,0.33167374411225314,0.014917209381294576
15,0.006890353726016151,0.006659059878438711,tensor(0.0516),2544.9814985351563,2514.171527832031,0.3425728203505277,0.33529157549142835,0.012039263312410314
20,0.0068185682201551065,0.0065901740454137325,tensor(0.0513),2544.981498535156,2518.9637541503907,0.3425728203505278,0.33819396516680716,0.010177207327418537
25,0.006765636677543322,0.006534029636532069,tensor(0.0511),2544.9814985351563,2517.607793945312,0.3425728203505277,0.33862602418661114,0.010669826757189067
30,0.0067283913493156435,0.00649634562432766,tensor(0.0511),2544.9814985351563,2514.9925446777347,0.3425728203505278,0.33905114223062993,0.01172417354202863
35,0.0067022832214004464,0.006478175614029169,tensor(0.0507),2544.981498535156,2526.2403964843747,0.3425728203505277,0.3402547941356897,0.0073392780038719786
40,0.006677637787328826,0.00644548237323761,tensor(0.0510),2544.9814985351563,2515.0202919921876,0.3425728203505277,0.3394114567041397,0.011766640512731722
45,0.0066618915336827435,0.006429325696080923,tensor(0.0510),2544.981498535156,2517.6120876464843,0.3425728203505277,0.33958422516286374,0.010747669081442668
50,0.006652849922991462,0.006423390749841928,tensor(0.0513),2544.981498535156,2511.1977128906246,0.3425728203505277,0.3391446444988251,0.013244643149281282
55,0.00664258488557405,0.006409918423742056,tensor(0.0509),2544.9814985351563,2514.2609956054685,0.3425728203505278,0.3396203308105469,0.0120643638133951
60,0.006637415838324361,0.006405772361904383,tensor(0.0512),2544.9814985351563,2513.1489724121093,0.3425728203505277,0.3393514698594809,0.012479676887795688
65,0.006633884387297763,0.006404209788888693,tensor(0.0510),2544.9814985351563,2518.1118864746095,0.3425728203505277,0.33945401251316076,0.010539340039396128
70,0.006630856968048546,0.006402434688061476,tensor(0.0509),2544.9814985351563,2517.3577919921872,0.3425728203505278,0.3401246608644724,0.010832900014372296
75,0.006630714910311831,0.006399370450526476,tensor(0.0510),2544.9814985351563,2514.784149169922,0.3425728203505278,0.33983869156241414,0.011871534643743053
80,0.0066265367799335055,0.006396123394370079,tensor(0.0509),2544.9814985351563,2513.094571777344,0.3425728203505278,0.33992921318113806,0.012465595008001915
85,0.006626238166871998,0.006396771315485239,tensor(0.0509),2544.981498535156,2516.3425400390624,0.3425728203505278,0.3399046320468187,0.011229486926172143
90,0.006626742157257266,0.006396045256406069,tensor(0.0510),2544.9814985351563,2509.9930563964845,0.3425728203505278,0.3389360225498676,0.013735627808267509
95,0.006627668843915065,0.006399629637598991,tensor(0.0509),2544.9814985351563,2513.5314597167967,0.3425728203505277,0.3394081676155329,0.012325417241843935
100,0.006628733418054051,0.006399471592158079,tensor(0.0511),2544.9814985351563,2512.0874257812497,0.3425728203505277,0.3386737957298756,0.012883377682991585
